epoch,lr-AdamW,step,train_acc,train_iou,train_loss,train_precision,train_sensitivity,train_specificity,val_acc,val_iou,val_loss,val_precision,val_sensitivity,val_specificity
27,,55,,,,,,,0.9226933121681213,0.12048967182636261,0.028791887685656548,0.8884323835372925,0.12234079837799072,0.9985439777374268
27,,55,0.9351690411567688,0.2734123170375824,0.025687070563435555,0.7868857383728027,0.29527726769447327,0.9927978515625,,,,,,
,0.0001,56,,,,,,,,,,,,
28,,57,,,,,,,0.9245643019676208,0.1436697542667389,0.028419116511940956,0.8925022482872009,0.14619964361190796,0.9983311891555786
28,,57,0.9341469407081604,0.2606111764907837,0.025331811979413033,0.7826834917068481,0.28094005584716797,0.9929748773574829,,,,,,
,0.0001,58,,,,,,,,,,,,
29,,59,,,,,,,0.9275580644607544,0.1787358671426773,0.027179034426808357,0.9057575464248657,0.1821228414773941,0.9982041120529175
29,,59,0.9354774355888367,0.2806270718574524,0.024806445464491844,0.7806288599967957,0.3046523630619049,0.992289662361145,,,,,,
,0.0001,60,,,,,,,,,,,,
30,,61,,,,,,,0.9311817288398743,0.21983034908771515,0.025600669905543327,0.92193603515625,0.22399985790252686,0.9982024431228638
30,,61,0.9367717504501343,0.3084632456302643,0.024392427876591682,0.7619361281394958,0.34136316180229187,0.9903944134712219,,,,,,
,0.0001,62,,,,,,,,,,,,
31,,63,,,,,,,0.9328394532203674,0.2378358542919159,0.025315001606941223,0.9311037659645081,0.24209637939929962,0.9983022809028625
31,,63,0.9370336532592773,0.327126145362854,0.024431953206658363,0.7363829612731934,0.37051644921302795,0.9880543351173401,,,,,,
,0.0001,64,,,,,,,,,,,,
32,,65,,,,,,,0.9342206716537476,0.25379106402397156,0.025405386462807655,0.9338827133178711,0.25843459367752075,0.9982659816741943
32,,65,0.9409092664718628,0.3527792990207672,0.023440513759851456,0.7877200841903687,0.3898411989212036,0.9905385375022888,,,,,,
,0.0001,66,,,,,,,,,,,,
33,,67,,,,,,,0.936180591583252,0.27706268429756165,0.02482403628528118,0.9346367716789246,0.28253716230392456,0.9981274008750916
33,,67,0.9399764537811279,0.3247982859611511,0.02333028055727482,0.8214085698127747,0.34947770833969116,0.993156909942627,,,,,,
,0.0001,68,,,,,,,,,,,,
34,,69,,,,,,,0.9393197298049927,0.316368967294693,0.023346208035945892,0.9275243282318115,0.3243880867958069,0.9975978136062622
34,,69,0.9422222971916199,0.35547518730163574,0.022909296676516533,0.8193809390068054,0.38569796085357666,0.992343008518219,,,,,,
,0.0001,70,,,,,,,,,,,,
35,,71,,,,,,,0.943640410900116,0.3722144365310669,0.021472081542015076,0.9124128222465515,0.38600674271583557,0.9964882731437683
35,,71,0.9423327445983887,0.35599496960639954,0.022198380902409554,0.8215271234512329,0.3858347535133362,0.9924510717391968,,,,,,
,0.0001,72,,,,,,,,,,,,
36,,73,,,,,,,0.9466937184333801,0.4123896360397339,0.02043405920267105,0.9001541137695312,0.4321576654911041,0.995457112789154
36,,73,0.942724347114563,0.38548198342323303,0.02225121483206749,0.7724359631538391,0.43486782908439636,0.988461971282959,,,,,,
,0.0001,74,,,,,,,,,,,,
37,,75,,,,,,,0.9457879662513733,0.39737993478775024,0.02095239795744419,0.9133121371269226,0.4129556715488434,0.9962853193283081
37,,75,0.9441981911659241,0.4135153591632843,0.022049473598599434,0.7585028409957886,0.47621244192123413,0.986345112323761,,,,,,
,0.0001,76,,,,,,,,,,,,
38,,77,,,,,,,0.9444422125816345,0.3787830173969269,0.022068336606025696,0.9219868183135986,0.3913251757621765,0.9968619346618652
38,,77,0.9450075030326843,0.41195574402809143,0.02173273079097271,0.7794933319091797,0.46629598736763,0.9881203174591064,,,,,,
,0.0001,78,,,,,,,,,,,,
39,,79,,,,,,,0.9449500441551208,0.3849385380744934,0.02212325669825077,0.9214816689491272,0.3979927599430084,0.9967860579490662
39,,79,0.9452387094497681,0.4019429385662079,0.021287139505147934,0.8044618368148804,0.4454644024372101,0.9902485013008118,,,,,,
,0.0001,80,,,,,,,,,,,,
40,,81,,,,,,,0.9478209614753723,0.42225319147109985,0.020649367943406105,0.9105302095413208,0.44053131341934204,0.9958975911140442
40,,81,0.9451708793640137,0.4056129455566406,0.021314587444067,0.7953846454620361,0.4528675377368927,0.9895078539848328,,,,,,
,0.0001,82,,,,,,,,,,,,
41,,83,,,,,,,0.951087474822998,0.4665527045726776,0.01920868456363678,0.8930346965789795,0.4941680431365967,0.9943904280662537
41,,83,0.9475468993186951,0.43867984414100647,0.02038818970322609,0.79107266664505,0.49616456031799316,0.9881985187530518,,,,,,
,0.0001,84,,,,,,,,,,,,
42,,85,,,,,,,0.9516993165016174,0.474396288394928,0.019074808806180954,0.8910914063453674,0.5035949349403381,0.994166910648346
42,,85,0.9472728967666626,0.45041024684906006,0.020763898268342018,0.7643870115280151,0.5230234265327454,0.9854809045791626,,,,,,
,0.0001,86,,,,,,,,,,,,
43,,87,,,,,,,0.9491562247276306,0.43668967485427856,0.020548375323414803,0.9143636226654053,0.45531144738197327,0.9959586262702942
43,,87,0.9452595114707947,0.4451974332332611,0.02112494967877865,0.7324290871620178,0.5316675901412964,0.9825077056884766,,,,,,
,0.0001,88,,,,,,,,,,,,
44,,89,,,,,,,0.946796178817749,0.4054047167301178,0.022357067093253136,0.9256994724273682,0.41904008388519287,0.9968124628067017
44,,89,0.947800874710083,0.45425400137901306,0.020687012001872063,0.769321620464325,0.5258826613426208,0.9857989549636841,,,,,,
,0.0001,90,,,,,,,,,,,,
45,,91,,,,,,,0.94873046875,0.43131765723228455,0.020914554595947266,0.9155341982841492,0.44919222593307495,0.9960724711418152
45,,91,0.9494446516036987,0.4457695186138153,0.019862398505210876,0.8254608511924744,0.49215811491012573,0.9906279444694519,,,,,,
,0.0001,92,,,,,,,,,,,,
46,,93,,,,,,,0.9530503749847412,0.49082276225090027,0.018537167459726334,0.8891997933387756,0.5227969288825989,0.9938262104988098
46,,93,0.9494551420211792,0.4463990330696106,0.01951778307557106,0.8243818283081055,0.49331119656562805,0.99053555727005,,,,,,
,0.0001,94,,,,,,,,,,,,
47,,95,,,,,,,0.9550803899765015,0.5256423354148865,0.017743855714797974,0.8596265316009521,0.5749973654747009,0.9911014437675476
47,,95,0.9500192999839783,0.4769700765609741,0.01963723823428154,0.7788704037666321,0.551676332950592,0.9858941435813904,,,,,,
,0.0001,96,,,,,,,,,,,,
48,,97,,,,,,,0.9551339149475098,0.5248120427131653,0.017601516097784042,0.8632413744926453,0.5724034905433655,0.9914058446884155
48,,97,0.950079083442688,0.4787517189979553,0.01942748762667179,0.777090311050415,0.5549655556678772,0.9856630563735962,,,,,,
,0.0001,98,,,,,,,,,,,,
49,,99,,,,,,,0.9536170363426208,0.4980265200138092,0.018318628892302513,0.8874921798706055,0.5315883755683899,0.9936133623123169
49,,99,0.9500845670700073,0.47816941142082214,0.019417639821767807,0.7782179713249207,0.553611159324646,0.985791027545929,,,,,,
