epoch,lr-AdamW,step,train_acc,train_iou,train_loss,train_precision,train_sensitivity,train_specificity,val_acc,val_iou,val_loss,val_precision,val_sensitivity,val_specificity
23,,431,0.9212844371795654,0.7801980972290039,0.02621361054480076,0.9024421572685242,0.8520635366439819,0.9550578594207764,,,,,,
,0.0001,432,,,,,,,,,,,,
24,,449,,,,,,,0.9335780739784241,0.7945305705070496,0.027654817327857018,0.9563034772872925,0.8244622945785522,0.9829531908035278
24,,449,0.9228503108024597,0.7859411835670471,0.02544797770678997,0.8970816135406494,0.8638309240341187,0.9516463875770569,,,,,,
,0.0001,450,,,,,,,,,,,,
25,,467,,,,,,,0.9200635552406311,0.7488581538200378,0.029544301331043243,0.9724245071411133,0.7651057243347168,0.9901823401451111
25,,467,0.9259514808654785,0.7971863746643066,0.025080861523747444,0.8867000937461853,0.887598991394043,0.944663941860199,,,,,,
,0.0001,468,,,,,,,,,,,,
26,,485,,,,,,,0.9215118885040283,0.7623998522758484,0.034774817526340485,0.9305232167243958,0.8084182739257812,0.9726870059967041
26,,485,0.9283129572868347,0.7963840961456299,0.024193674325942993,0.9206856489181519,0.8550454378128052,0.9640607833862305,,,,,,
,0.0001,486,,,,,,,,,,,,
27,,503,,,,,,,0.9316331744194031,0.7920932769775391,0.02542927861213684,0.9377133250236511,0.8360829949378967,0.9748698472976685
27,,503,0.9297063946723938,0.8008685111999512,0.02397649548947811,0.9185004234313965,0.8621335625648499,0.9626758098602295,,,,,,
,0.0001,504,,,,,,,,,,,,
28,,521,,,,,,,0.9083378314971924,0.7199787497520447,0.03589989244937897,0.9371451139450073,0.7565101981163025,0.9770402312278748
28,,521,0.9218494892120361,0.7849581837654114,0.026173224672675133,0.889316737651825,0.8699477314949036,0.9471728205680847,,,,,,
,0.0001,522,,,,,,,,,,,,
29,,539,,,,,,,0.9227758049964905,0.7581825852394104,0.029473459348082542,0.9687281250953674,0.7772047519683838,0.9886470437049866
29,,539,0.9256687164306641,0.7920090556144714,0.025507569313049316,0.9057251214981079,0.8631672263145447,0.956163763999939,,,,,,
,0.0001,540,,,,,,,,,,,,
30,,557,,,,,,,0.9302479028701782,0.7847883701324463,0.02844185195863247,0.9528853893280029,0.8164700269699097,0.9817326068878174
30,,557,0.9308773279190063,0.8035614490509033,0.023487066850066185,0.9218718409538269,0.862284243106842,0.9643445014953613,,,,,,
,0.0001,558,,,,,,,,,,,,
31,,575,,,,,,,0.9294434189796448,0.7805389165878296,0.02609771490097046,0.9618016481399536,0.8055092096328735,0.9855239391326904
31,,575,0.9310958385467529,0.8090420365333557,0.023296428844332695,0.8986656069755554,0.8902589082717896,0.9510205984115601,,,,,,
,0.0001,576,,,,,,,,,,,,
32,,593,,,,,,,0.9209749698638916,0.7600404620170593,0.0299209151417017,0.9336299300193787,0.803450882434845,0.9741549491882324
32,,593,0.934106707572937,0.8133857846260071,0.022635135799646378,0.919385552406311,0.8758516907691956,0.9625298380851746,,,,,,
,0.0001,594,,,,,,,,,,,,
33,,611,,,,,,,0.9369205236434937,0.8049424886703491,0.02894693613052368,0.956437885761261,0.8355764746665955,0.9827789664268494
33,,611,0.9303706288337708,0.8051384687423706,0.02307063899934292,0.9072511196136475,0.8773532509803772,0.956238329410553,,,,,,
,5e-05,612,,,,,,,,,,,,
34,,629,,,,,,,0.9319283366203308,0.7871702313423157,0.029632342979311943,0.9680556058883667,0.8081626296043396,0.987932562828064
34,,629,0.9337875843048096,0.8112303018569946,0.023383785039186478,0.9256899356842041,0.8677389621734619,0.9660132527351379,,,,,,
,5e-05,630,,,,,,,,,,,,
35,,647,,,,,,,0.9338885545730591,0.7947246432304382,0.026860812678933144,0.960486888885498,0.821585476398468,0.984705924987793
35,,647,0.9384361505508423,0.8272940516471863,0.0202520452439785,0.9117319583892822,0.8993240594863892,0.9575192928314209,,,,,,
,5e-05,648,,,,,,,,,,,,
36,,665,,,,,,,0.9424332976341248,0.8228150606155396,0.022731123492121696,0.9523921608924866,0.8581095337867737,0.9805899858474731
36,,665,0.9369138479232788,0.8240759968757629,0.021970128640532494,0.9059370160102844,0.9011843800544739,0.9543465971946716,,,,,,
,5e-05,666,,,,,,,,,,,,
37,,683,,,,,,,0.9371962547302246,0.8077036738395691,0.024419426918029785,0.9459734559059143,0.8467646837234497,0.9781167507171631
37,,683,0.9354618191719055,0.8123883605003357,0.02180401235818863,0.9455814957618713,0.8522329926490784,0.9760698676109314,,,,,,
,5e-05,684,,,,,,,,,,,,
38,,701,,,,,,,0.9260724782943726,0.7696430087089539,0.030828481540083885,0.963364839553833,0.7928482890129089,0.9863567352294922
38,,701,0.9397338032722473,0.8322217464447021,0.019882334396243095,0.9052590727806091,0.9116214513778687,0.9534502029418945,,,,,,
,5e-05,702,,,,,,,,,,,,
39,,719,,,,,,,0.9357464909553528,0.8013954758644104,0.025331854820251465,0.9557918906211853,0.8322441577911377,0.9825814962387085
39,,719,0.9411769509315491,0.8333146572113037,0.0198154766112566,0.9216983318328857,0.8968023061752319,0.962827742099762,,,,,,
,5e-05,720,,,,,,,,,,,,
40,,737,,,,,,,0.9391393065452576,0.8120508193969727,0.02544988878071308,0.9553772211074829,0.8440648317337036,0.9821606874465942
40,,737,0.9376739859580994,0.8240596652030945,0.020644858479499817,0.9172680974006653,0.890225887298584,0.9608243703842163,,,,,,
,5e-05,738,,,,,,,,,,,,
41,,755,,,,,,,0.9343320727348328,0.7976230382919312,0.026742227375507355,0.9523472785949707,0.8307800889015198,0.9811895489692688
41,,755,0.9389958381652832,0.827447772026062,0.020099081099033356,0.919461190700531,0.8921068906784058,0.961873471736908,,,,,,
,5e-05,756,,,,,,,,,,,,
42,,773,,,,,,,0.9281132221221924,0.7751923203468323,0.02790209837257862,0.9678389430046082,0.7956888675689697,0.9880355596542358
42,,773,0.940278172492981,0.8339216709136963,0.01960991509258747,0.9044386744499207,0.9144986867904663,0.952856183052063,,,,,,
,2.5e-05,774,,,,,,,,,,,,
43,,791,,,,,,,0.9364979863166809,0.803231418132782,0.02681020088493824,0.958613395690918,0.8320866823196411,0.9837443232536316
43,,791,0.9419167041778564,0.8299182653427124,0.019410429522395134,0.9542549252510071,0.8643044829368591,0.979784369468689,,,,,,
,2.5e-05,792,,,,,,,,,,,,
44,,809,,,,,,,0.9372826814651489,0.8075491189956665,0.025893183425068855,0.948276937007904,0.8447582721710205,0.9791501760482788
44,,809,0.9475641250610352,0.8523572683334351,0.018074261024594307,0.9174506068229675,0.9231565594673157,0.9594728946685791,,,,,,
,2.5e-05,810,,,,,,,,,,,,
45,,827,,,,,,,0.9393544793128967,0.8118484616279602,0.023817501962184906,0.9603995680809021,0.8399665355682373,0.9843277931213379
45,,827,0.9475231766700745,0.8512676954269409,0.01725027523934841,0.9234107732772827,0.915938138961792,0.9629338383674622,,,,,,
,2.5e-05,828,,,,,,,,,,,,
46,,845,,,,,,,0.9382888078689575,0.8097962141036987,0.02816280536353588,0.9531475305557251,0.8433672785758972,0.98124098777771
46,,845,0.9466273784637451,0.8457208275794983,0.017915749922394753,0.9419440627098083,0.8922284245491028,0.9731690883636475,,,,,,
