epoch,lr-AdamW,step,train_acc,train_iou,train_loss,train_precision,train_sensitivity,train_specificity,val_acc,val_iou,val_loss,val_precision,val_sensitivity,val_specificity
,0.0001,0,,,,,,,,,,,,
0,,17,,,,,,,0.6901662349700928,0.025571826845407486,0.5877626538276672,0.5583404898643494,0.02609976939857006,0.9906578660011292
0,,17,0.7182651162147522,0.4681427478790283,0.6173393726348877,0.5513364672660828,0.7562431693077087,0.6997352838516235,,,,,,
,0.0001,18,,,,,,,,,,,,
1,,35,,,,,,,0.7211682796478271,0.11030082404613495,0.585696816444397,0.9487565755844116,0.11096187680959702,0.9972880482673645
1,,35,0.878539502620697,0.6718011498451233,0.3050476014614105,0.8549931645393372,0.7581871151924133,0.9372604489326477,,,,,,
,0.0001,36,,,,,,,,,,,,
2,,53,,,,,,,0.8601200580596924,0.5558090806007385,0.3294369876384735,0.9810739159584045,0.5618332028388977,0.9950956106185913
2,,53,0.8836315870285034,0.685662031173706,0.287004679441452,0.8571999073028564,0.7740803956985474,0.9370825886726379,,,,,,
,0.0001,54,,,,,,,,,,,,
3,,71,,,,,,,0.8937156200408936,0.665336012840271,0.2697533369064331,0.9721543192863464,0.678261935710907,0.9912089705467224
3,,71,0.8760146498680115,0.6485822796821594,0.29477736353874207,0.9018682837486267,0.6978294253349304,0.9629528522491455,,,,,,
,0.0001,72,,,,,,,,,,,,
4,,89,,,,,,,0.9097654819488525,0.7224499583244324,0.23223397135734558,0.9453504681587219,0.7539373636245728,0.9802780747413635
4,,89,0.8940261602401733,0.7217981219291687,0.25867655873298645,0.8383686542510986,0.8384786248207092,0.9211283326148987,,,,,,
,0.0001,90,,,,,,,,,,,,
5,,107,,,,,,,0.9198086857795715,0.7521855235099792,0.23210830986499786,0.9527872800827026,0.7813067436218262,0.9824811816215515
5,,107,0.9053854942321777,0.7316797375679016,0.2333565354347229,0.9126229882240295,0.7867973446846008,0.9632458090782166,,,,,,
,0.0001,108,,,,,,,,,,,,
6,,125,,,,,,,0.9071096181869507,0.7102615237236023,0.24992994964122772,0.9617031216621399,0.730935275554657,0.9868289232254028
6,,125,0.9084378480911255,0.7566180229187012,0.23243334889411926,0.8549520969390869,0.8680444359779358,0.9281461238861084,,,,,,
,0.0001,126,,,,,,,,,,,,
7,,143,,,,,,,0.9058290719985962,0.7040917277336121,0.2415648102760315,0.97092205286026,0.7192585468292236,0.990252673625946
7,,143,0.9003477096557617,0.7221353650093079,0.24520841240882874,0.8939603567123413,0.7897870540618896,0.9542913436889648,,,,,,
,0.0001,144,,,,,,,,,,,,
8,,161,,,,,,,0.9136701226234436,0.7310782074928284,0.23709774017333984,0.9611386060714722,0.7533466815948486,0.9862168431282043
8,,161,0.8976683020591736,0.7207995653152466,0.2470044493675232,0.8725139498710632,0.8056493997573853,0.9425652027130127,,,,,,
,0.0001,162,,,,,,,,,,,,
9,,179,,,,,,,0.910681426525116,0.7205666899681091,0.23372532427310944,0.965991199016571,0.7393220663070679,0.9882219433784485
9,,179,0.9100128412246704,0.7542332410812378,0.21866223216056824,0.878392219543457,0.8421717882156372,0.9431130886077881,,,,,,
,0.0001,180,,,,,,,,,,,,
10,,197,,,,,,,0.9210789799690247,0.7562049031257629,0.22082342207431793,0.9525817036628723,0.7857840657234192,0.9823002219200134
10,,197,0.9083925485610962,0.7460311651229858,0.21720856428146362,0.8913896083831787,0.8206255435943604,0.9512147903442383,,,,,,
,0.0001,198,,,,,,,,,,,,
11,,215,,,,,,,0.9128596782684326,0.7268422842025757,0.22550973296165466,0.9687561988830566,0.7442896962165833,0.9891379475593567
11,,215,0.9170771837234497,0.7742837071418762,0.20230300724506378,0.8781761527061462,0.867458701133728,0.9412865042686462,,,,,,
,0.0001,216,,,,,,,,,,,,
12,,233,,,,,,,0.9214338660240173,0.7574619054794312,0.2099364697933197,0.9518939256668091,0.7876116633415222,0.9819887280464172
12,,233,0.9206587672233582,0.7768304944038391,0.1955331712961197,0.909131646156311,0.8422248959541321,0.95892733335495,,,,,,
,0.0001,234,,,,,,,,,,,,
13,,251,,,,,,,0.9201954007148743,0.7569471001625061,0.2234184592962265,0.9366505742073059,0.7977902889251709,0.9755840301513672
