epoch,lr-AdamW,step,train_acc,train_iou,train_loss,train_precision,train_sensitivity,train_specificity,val_acc,val_iou,val_loss,val_precision,val_sensitivity,val_specificity
,0.0001,0,,,,,,,,,,,,
0,,1,,,,,,,0.15667060017585754,0.0870441198348999,1.2832056283950806,0.08764033019542694,0.9275104999542236,0.08350381255149841
0,,1,0.24686835706233978,0.08901529759168625,1.8173925876617432,0.08999880403280258,0.8906580209732056,0.18888400495052338,,,,,,
,0.0001,2,,,,,,,,,,,,
1,,3,,,,,,,0.2511935830116272,0.09633685648441315,1.242172360420227,0.09714126586914062,0.9208468198776245,0.1876312494277954
1,,3,0.4034779667854309,0.10938727855682373,1.3494099378585815,0.11093742400407791,0.8867290616035461,0.3599528968334198,,,,,,
,0.0001,4,,,,,,,,,,,,
2,,5,,,,,,,0.4284040033817291,0.11528082937002182,1.2026523351669312,0.1175013855099678,0.8591574430465698,0.38751766085624695
2,,5,0.4880821704864502,0.11924592405557632,1.1328452825546265,0.12204202264547348,0.8388333320617676,0.45649099349975586,,,,,,
,0.0001,6,,,,,,,,,,,,
3,,7,,,,,,,0.5004464387893677,0.12490767985582352,1.1649492979049683,0.1283673197031021,0.8225252628326416,0.4698752760887146
3,,7,0.5921573638916016,0.13081076741218567,1.0323950052261353,0.1370147168636322,0.7428622841835022,0.578583836555481,,,,,,
,0.0001,8,,,,,,,,,,,,
4,,9,,,,,,,0.5085141658782959,0.13098429143428802,1.1238558292388916,0.13397124409675598,0.8545441627502441,0.47566962242126465
4,,9,0.656920313835144,0.14448462426662445,0.982024610042572,0.1539613902568817,0.7012540102005005,0.6529272794723511,,,,,,
,0.0001,10,,,,,,,,,,,,
5,,11,,,,,,,0.498256653547287,0.1347411870956421,1.0804078578948975,0.1367591917514801,0.9012969732284546,0.46000078320503235
5,,11,0.6422227025032043,0.15492814779281616,0.9150997996330261,0.1614227294921875,0.7938454747200012,0.6285664439201355,,,,,,
,0.0001,12,,,,,,,,,,,,
6,,13,,,,,,,0.5498615503311157,0.14298811554908752,1.0437530279159546,0.14621348679065704,0.8663455843925476,0.5198214054107666
6,,13,0.6407029628753662,0.15894150733947754,0.8735499978065491,0.16461609303951263,0.8217719197273254,0.6243945956230164,,,,,,
,0.0001,14,,,,,,,,,,,,
7,,15,,,,,,,0.7560113072395325,0.17765091359615326,1.0354639291763306,0.2006293684244156,0.6080130934715271,0.7700589895248413
7,,15,0.697677493095398,0.17906126379966736,0.8385575413703918,0.18755821883678436,0.7980826497077942,0.6886342763900757,,,,,,
,0.0001,16,,,,,,,,,,,,
8,,17,,,,,,,0.8591569662094116,0.2232847660779953,1.0243158340454102,0.29962605237960815,0.46705129742622375,0.8963749408721924
8,,17,0.7701869606971741,0.21577651798725128,0.8018967509269714,0.23106807470321655,0.7652891874313354,0.7706280946731567,,,,,,
,0.0001,18,,,,,,,,,,,,
9,,19,,,,,,,0.7505941987037659,0.20199118554592133,0.9444964528083801,0.21845978498458862,0.7282209396362305,0.7527178525924683
9,,19,0.7906553149223328,0.22928540408611298,0.7732850909233093,0.24785059690475464,0.7537568211555481,0.7939786911010742,,,,,,
,0.0001,20,,,,,,,,,,,,
10,,21,,,,,,,0.8714843988418579,0.2799374759197235,0.9356232285499573,0.35246774554252625,0.5763399004936218,0.8994989991188049
10,,21,0.7614642977714539,0.22034181654453278,0.7432880997657776,0.2318705916404724,0.8158918023109436,0.7565621733665466,,,,,,
,0.0001,22,,,,,,,,,,,,
11,,23,,,,,,,0.9061187505722046,0.21999657154083252,1.028506875038147,0.440219908952713,0.3054429590702057,0.9631338715553284
11,,23,0.8260237574577332,0.27443569898605347,0.689644992351532,0.2951402962207794,0.7964183688163757,0.828690230846405,,,,,,
,0.0001,24,,,,,,,,,,,,
12,,25,,,,,,,0.9078259468078613,0.16622264683246613,1.1292105913162231,0.43507620692253113,0.21197310090065002,0.9738750457763672
12,,25,0.8591936230659485,0.3029229938983917,0.6974092125892639,0.3388865888118744,0.7405600547790527,0.8698786497116089,,,,,,
,0.0001,26,,,,,,,,,,,,
13,,27,,,,,,,0.9159929156303406,0.2622828781604767,0.9835174083709717,0.5235111117362976,0.34453079104423523,0.9702350497245789
13,,27,0.8139809966087341,0.26630914211273193,0.6707888245582581,0.28318095207214355,0.8171782493591309,0.8136930465698242,,,,,,
,0.0001,28,,,,,,,,,,,,
14,,29,,,,,,,0.920341432094574,0.35455670952796936,0.8599326014518738,0.5436803698539734,0.5047682523727417,0.9597868919372559
14,,29,0.84944087266922,0.3047599196434021,0.6504516005516052,0.3301057815551758,0.798760712146759,0.8540054559707642,,,,,,
,0.0001,30,,,,,,,,,,,,
15,,31,,,,,,,0.9271670579910278,0.38192039728164673,0.8178165555000305,0.5909812450408936,0.519144594669342,0.9658958315849304
15,,31,0.8616064786911011,0.3220483064651489,0.6390883326530457,0.35108691453933716,0.7956545352935791,0.8675466179847717,,,,,,
,0.0001,32,,,,,,,,,,,,
16,,33,,,,,,,0.9304987192153931,0.3866505026817322,0.8144550323486328,0.6220126152038574,0.5054000616073608,0.9708483219146729
16,,33,0.8463112115859985,0.31011635065078735,0.6143736243247986,0.33018335700035095,0.8361371159553528,0.8472275733947754,,,,,,
,0.0001,34,,,,,,,,,,,,
17,,35,,,,,,,0.9293227195739746,0.383463591337204,0.8265325427055359,0.6113450527191162,0.5070808529853821,0.9694011807441711
17,,35,0.8587886095046997,0.3252028822898865,0.5959248542785645,0.3495427072048187,0.8236399292945862,0.861954391002655,,,,,,
,0.0001,36,,,,,,,,,,,,
18,,37,,,,,,,0.9358144998550415,0.4451303482055664,0.7249846458435059,0.6398166418075562,0.593970537185669,0.9682617783546448
18,,37,0.8986711502075195,0.3909537196159363,0.5766497850418091,0.437148779630661,0.7872176170349121,0.9087094068527222,,,,,,
,0.0001,38,,,,,,,,,,,,
19,,39,,,,,,,0.939902663230896,0.49930262565612793,0.6258975267410278,0.6425603628158569,0.6913146376609802,0.9634981751441956
19,,39,0.8937386870384216,0.3869951069355011,0.5612013936042786,0.42510953545570374,0.8119011521339417,0.9011095762252808,,,,,,
,0.0001,40,,,,,,,,,,,,
20,,41,,,,,,,0.9393942356109619,0.5047166347503662,0.6018802523612976,0.633851945400238,0.7124260663986206,0.9609376192092896
20,,41,0.8680369257926941,0.34498587250709534,0.5761717557907104,0.36902210116386414,0.8411810398101807,0.870455801486969,,,,,,
,0.0001,42,,,,,,,,,,,,
21,,43,,,,,,,0.9332950711250305,0.4780924916267395,0.6209701299667358,0.5977497100830078,0.7048683762550354,0.9549769759178162
21,,43,0.8677187561988831,0.3483749330043793,0.5533550381660461,0.3700771629810333,0.8559215068817139,0.8687812685966492,,,,,,
,0.0001,44,,,,,,,,,,,,
22,,45,,,,,,,0.9388144612312317,0.4691769778728485,0.7254002690315247,0.6542808413505554,0.6238317489624023,0.9687120914459229
22,,45,0.8901486992835999,0.37718096375465393,0.5745143294334412,0.41506674885749817,0.8051553964614868,0.897803783416748,,,,,,
,0.0001,46,,,,,,,,,,,,
23,,47,,,,,,,0.9448040723800659,0.5098152756690979,0.6580547094345093,0.6889960765838623,0.662204384803772,0.971627950668335
